#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x;
HORDE_RETINUES_HALF_REINFORCING;§YHorde is set to reinforce at half speed.§!;§YRenforcement des hordes à mi-vitesse.§!;§YHorde ist auf Verstärken mit halber Geschwindigkeit gesetzt.§!;;§YHorda se configura para reforzarse a media velocidad.§!;§YL'Orda è configurata per rafforzarsi a velocità dimezzata.§!;;;;;;;;x;
HORDE_RETINUES_FULL_REINFORCING;§YHorde is set to reinforce at maximum speed.§!;§YRenforcement des hordes à vitesse maximale.§!;§YHorde ist auf Verstärken mit voller Geschwindigkeit gesetzt.§!;;§YHorda se configura para reforzarse a máxima velocidad.§!;§YL'Orda è configurata per rafforzarsi alla massima velocità.§!;;;;;;;;x;
HORDE_RETINUES_NOT_REINFORCING_BUTTON;§YSet Horde to not reinforce.§!;§YParamétrer le non-renforcement des hordes.§!;§YHorde auf Nichtverstärken setzen.§!;;§YHaz que la horda no se refuerce.§!;§YStabilire che l'Orda non può rinforzarsi.§!;;;;;;;;x;
HORDE_RETINUES_HALF_REINFORCNIG_BUTTON;§YSet Horde to reinforce at half speed.§!;§YParamétrer le renforcement des hordes à mi-vitesse.§!;§YHorde auf Verstärken mit halber Geschwindigkeit setzen.§!;;§YHaz que la horda se refuerce a media velocidad.§!;§YStabilire che l'Orda si rinforzi a velocità dimezzata.§!;;;;;;;;x;
HORDE_RETINUES_FULL_REINFORCING_BUTTON;§YSet Horde to reinforce at maximum speed.§!;§YParamétrer le renforcement des hordes à vitesse maximale.§!;§YHorde auf Verstärken mit voller Geschwindigkeit setzen.§!;;§YHaz que la horda se refuerce a máxima velocidad.§!;§YStabilire che l'Orda si rinforzi alla massima velocità.§!;;;;;;;;x;
HORDE_MIL_RETINUES;Horde;Horde;Horde;;Horda;L'Orda;;;;;;;;x;
HORDE_BUY_RETINUE;Create a §Y$NAME$§! horde, this will start out almost empty but reinforce up to the specified size.;Créer une horde '§Y$NAME$§!'. Au départ, elle ne comportera que quelques hommes mais se renforcera jusqu'à la taille spécifiée.;Die Horde §Y$NAME$§! erstellen. Zunächst ist sie beinahe leer, bis sie durch Verstärkungen auf die angegebene Sollstärke gebracht wird.;;Crear una horda §Y$NAME$§!, esta comenzará casi vacío, pero se reforzará hasta el tamaño especificado.;Crea un'Orda §Y$NAME$§!, questa inizierà quasi sguarnita, poi si rinforzerà fino alla dimensione specificata.;;;;;;;;x;
HORDE_RETINUE_UPKEEP;Horde Upkeep;Entretien de la horde;Hordenunterhalt;;Mantenimiento de la horda;Mantenimento dell'Orda;;;;;;;;x;
HORDE_CONFIRM_DISBAND_NO_RET;\nNo Horde will be disbanded.;\nAucune horde ne sera dissoute.;\nEs werden keine Horden aufgelöst;;\nNinguna horda será desmantelada.;\nNessuna Orda sarà sciolta.;;;;;;;;x;
HORDE_CONFIRM_DISBAND_RET;\n§RAll Horde troops will be disbanded!§!;\nToutes les troupes de horde seront dissoutes !§!;\n§RAlle Horden werden aufgelöst!§!;;\n§R¡Todas las tropas de la horda serán desmanteladas!§!;\n§RTutte le truppe dell'Orda saranno disciolte!§!;;;;;;;;x;
HORDE_CANNOT_BUY_RET_WEALTH;\nYou cannot create this Horde, you cannot afford it.;\nVous ne pouvez pas créer cette horde, vous n'avez pas assez d'argent.;\nIhr könnt die Horde nicht erstellen. Euch fehlen die Mittel.;;\nNo puedes crear esta horda, no puedes permitírtelo.;\nNon puoi creare quest'Orda, non te lo puoi permettere.;;;;;;;;x;
HORDE_CREATE_RETINUE_EFFECT;$WHO$ gets a §Y$RETINUE$§! Horde;$WHO$ acquiert une horde de type '§Y$RETINUE$§!';$WHO$ erhält eine Horde: §Y$RETINUE$§!;;$WHO$ consigue una horda §Y$RETINUE$§!;$WHO$ ottiene un'Orda di tipo §Y$RETINUE$§!;;;;;;;;x;
HORDE_CAN_BUY_RETINUE_TRIGGER_NOT;$WHO$ does not have at least §Y$NEED$§! unused manpower;$WHO$ ne possède pas au moins §Y$NEED$§! d'effectifs inexploités;Die freie Mannstärke von $WHO$ beträgt weniger als das Minimum von §Y$NEED$§!;;$WHO$ no tiene por lo menos §Y$NEED$§! mano de obra sin usar.;$WHO$ non possiede almeno il §Y$NEED$§! degli Effettivi inoccupati.;;;;;;;;x;
HORDE_CAN_BUY_RETINUE_TRIGGER;$WHO$ has at least §Y$NEED$§! unused manpower;$WHO$ possède au moins §Y$NEED$§! d'effectifs inexploités.;$WHO$ hat mindestens §Y$NEED$§! freie Mannstärke;;$WHO$ tiene al menos §Y$NEED$§! mano de obra sin usar.;$WHO$ possiede almeno il §Y$NEED$§! degli Effettivi inoccupati.;;;;;;;;x;
HORDE_RETINUE_EXPL;§YHorde§!\nThese numbers are the current size of your Horde and the maintenance you pay for it.;§YHorde§!\nCes chiffres indiquent la taille actuelle de votre horde et le coût de maintenance qu'elle engendre.;§YHorde§!\nDie Zahlen geben an, wie groß die Horde aktuell ist und wie hoch der Unterhalt für sie ist.;;§YHorde§!\nEstos números son el tamaño actual de la horda y el mantenimiento que pagas.;§YOrda§!\nQuesti numeri indicano la dimensione attuale della tua Orda e il costo di manutenzione che paghi.;;;;;;;;x;
HORDE_RETINUE_EXPL_DEL;Your Horde is your personal professional and standing army ready to do as you order at all times. Your Horde is always on the map and reinforce slowly. The maximum number of Horde regiments you can field depends on your §YMaximum Manpower§!, which is determined by your §YMaximum Population§!.;Votre horde est votre armée personnelle composée de soldats de métier prêts à obéir à tous vos ordres. Votre horde est toujours affichée sur la carte et reçoit des renforts lentement. Le nombre maximum de régiments que peut contenir votre horde dépend de vos §Yeffectifs maximaux§! qui sont déterminés par votre §Ypopulation maximale§!.;Eure Horde ist Euer stehendes Berufsheer, das Euch jederzeit zur Verfügung steht. Sie befindet sich ständig auf der Karte und erhält kontinuierlich Nachschub. Wie viele Regimenter Ihr maximal aufstellen könnt, richtet sich nach der §Ymaximalen Mannstärke§!, die abhängig von Eurer §Ymaximalen Bevölkerung§! ist.;;La horda es tu ejército personal profesional y permanente dispuesto a cumplir tus órdenes en todo momento. La horda siempre está en el mapa y se refuerza lentamente. El número máximo de regimientos de la horda que puedes disponer en el campo depende de tu §YPoblación máxima§!.;La tua Orda è la tua armata personale, composta da soldati professionisti, pronti a obbedire a ogni tuo ordine. La tua Orda è sempre presente sulla mappa e si rinforza lentamente. Il numero massimo di reggimenti che la tua Orda può contenere dipende dai tuoi §YEffettivi Massimi§!, che sono determinati dalla tua §YPopolazione Massima§!.;;;;;;;;x;
RETINUE_EXPL_DEL;Your Retinue is your personal professional and standing army ready to do as you order at all times. Unlike Army Levies, retinues are always on the map and reinforce slowly. The maximum number of retinue regiments you can field depends on your §YMilitary Organization§! technology and the size of all the levies in your realm.;Votre escorte est votre armée personnelle composée de soldats de métier prêts à obéir à tous vos ordres. À la différence des levées de troupes, votre escorte est toujours affichée sur la carte et reçoit des renforts lentement. Le nombre maximal de régiments que peut contenir votre escorte dépend de votre §Yorganisation militaire§! et de la taille de toutes les levées de troupes disponibles.;Das Gefolge ist Euer stehendes Berufsheer, das Euch jederzeit zur Verfügung steht. Anders als Lehnstruppen befinden sich Gefolgschaftstruppen immer auf der Karte und erhalten kontinuierlich Nachschub. Die maximale Größe des Gefolges wird von der §YMilitärorganisation§! und von der Gesamtzahl Eurer Lehnstruppen beeinflusst.;;La comitiva es tu ejército personal profesional y permanente dispuesto a cumplir tus órdenes en todo momento. A diferencia de las levas de ejércitos, las comitivas siempre están en el mapa y se refuerzan lentamente. El número máximo de regimientos de la comitiva que puedes disponer en el campo depende de la tecnología de tu §Yorganization militar§! y el tamaño de todos las levas de tu reino.;Il tuo Seguito rappresenta la tua armata personale composta da soldati di mestiere e pronta a obbedirti in ogni momento. A differenza delle Leve dell'armata i Seguiti sono sempre presenti sulla mappa e si rinforzano lentamente. Il numero massimo di reggimenti del Seguito di cui puoi disporre dipende dal tuo livello di Tecnologia nell'§YOrganizzazione Militare§! e dalla dimensione di tutte le leve nel tuo reame.;;;;;;;;x;
HORDE_SPLIT_RETINUES_OPTION;Split off Horde;Scinder les hordes;Horde abspalten;;Horda separada;Dividi l'Orda;;;;;;;;x;
nomadic_king;Khan;Khan;Khan;;Kan;Khan;;;;;;;;x;
nomadic_emperor;Khagan;Khagan;Khagan;;Khagan;Khagan;;;;;;;;x;
nomadic_empire;Khaganate;Khaganat;Khaganat;;Khaganato;Khaganato;;;;;;;;x;
nomadic_empire_of;Khaganate of;Khaganat de;Großkhanat von;;Kaganato de;Khaganato di;;;;;;;;x;
nomadic_kingdom;Khanate;Khanat;Khanat;;Kanato;Khanato;;;;;;;;x;
nomadic_kingdom_of;Khanate of;Khanat de;Khanat von;;Kanato de;Khanato di;;;;;;;;x;
REMOVE_TRIBUTARY_EFFECT;§Y$TRIBUTARY$§! stops being a tributary of §Y$OVERLORD$§!.;§Y$TRIBUTARY$§! n'est plus tributaire de §Y$OVERLORD$§!.;§Y$TRIBUTARY$§! ist nun nicht mehr gegenüber §Y$OVERLORD$§! tributpflichtig.;;§Y$TRIBUTARY$§! deja de ser tributario de §Y$OVERLORD$§!.;§Y$TRIBUTARY$§! non è più un tributario di §Y$OVERLORD$§!.;;;;;;;;x;
WAR_NAME_TRIBUTARY;$ORDER$$FIRST_ADJ$ War to Make $DEFENDER$ Pay Tribute;$ORDER$Guerre $FIRST_ADJ$ pour faire payer un tribut à $DEFENDER$;$ORDER$$FIRST_ADJ$er Krieg zur tributpflichtigen Unterwerfung von $DEFENDER$;;$ORDER$$FIRST_ADJ$ guerra para hacer de $DEFENDER$ un tributario;$ORDER$$FIRST_ADJ$ Guerra per rendere $DEFENDER$ un tributario;;;;;;;;x;
CB_NAME_FREE_TRIBUTARY;Free Tributary;Libérer le tributaire;Von Tributpflicht befreien;;Liberar tributario;Libera il Tributario;;;;;;;;x;
CLAN_SATISFACTION_REASON;$CLAN$ holds only §R$EMPTY_HOLDINGS$§! empty holdings compared to liege's §Y$LIEGE_EMPTY_HOLDINGS$§!.;$CLAN$ ne possède que §R$EMPTY_HOLDINGS$§! propriétés vides contre §Y$LIEGE_EMPTY_HOLDINGS$§! pour son seigneur.;$CLAN$ hält nur §R$EMPTY_HOLDINGS$§! freie Besitztümer im Vergleich zu den §Y$LIEGE_EMPTY_HOLDINGS$§! des Lehnsherrn.;;$CLAN$ sólo contienen §R$EMPTY_HOLDINGS$§! posesiones vacías comparadas con los vasallos §Y$LIEGE_EMPTY_HOLDINGS$§!.;$CLAN$ detiene solo §R$EMPTY_HOLDINGS$§! possedimenti vuoti rispetto al Signore §Y$LIEGE_EMPTY_HOLDINGS$§!.;;;;;;;;x;
EMPTY_HOLDINGS_LIEGE_CAPITAL;Empty holdings in nomad capital are not included when calculating clan satisfaction.;Les propriétés vides de la capitale nomade n'entrent pas dans le calcul de la satisfaction du clan.;Freie Besitztümer in der Nomadenhauptstadt werden bei der Berechnung der Klanzufriedenheit nicht berücksichtigt.;;Las posesiones vacías en la capital nómada no se incluyen al calcular la satisfacción del clan.;I Possedimenti vuoti nella capitale nomade non sono inclusi nel calcolo per la soddisfazione del Clan.;;;;;;;;x;
EMPTY_HOLDINGS_BY_CLAN;§YEmpty Holdings by Clan§!:;§YPropriétés vides par clan§! :;§YFreie Besitztümer nach Klans§!:;;§YPosesiones vacías por clan§!;§YPossedimenti Vuoti per Clan§!:;;;;;;;;x;
TITLE_NOT_NOMAD;Title is not a Clan title;Ce titre n'est pas un titre de clan.;Titel ist kein Klantitel;;Título no es un título de clan;Questo Titolo non è un Titolo del Clan;;;;;;;;x;
CLAN_NAME;$DYNASTY$ Clan;Clan $DYNASTY$;$DYNASTY$ Klan;;Clan $DYNASTY$;Clan $DYNASTY$;;;;;;;;x;
INTERACTION_TITLE_NOT_NOMAD;Title cannot be a clan title;Ce titre ne peut être un titre de clan;Titel darf kein Klantitel sein;;Título no puede ser un título de clan;Questo Titolo non può essere un Titolo del Clan;;;;;;;;x;
WAR_NAME_FREE_TRIBUTARY;$ORDER$$FIRST_ADJ$ War to Free $ATTACKER$ from Suzerain;$ORDER$Guerre $FIRST_ADJ$ pour libérer $ATTACKER$ du suzerain;$ORDER$$FIRST_ADJ$er Krieg zur Befreiung von $ATTACKER$ von ihrem Lehnsherren;;$ORDER$$FIRST_ADJ$ Guerra para liberar a $ATTACKER$ de soberano.;$ORDER$$FIRST_ADJ$ Guerra per liberare $ATTACKER$ dal suo signore;;;;;;;;x;
REMOVE_PREVIOUS_SUZERAIN;Remove any previous suzerain of §Y[This.GetTitledFirstName]§!\n;Retire tout ancien suzerain [This.Get_du_TitledFirstNameJ]\n;Absetzung aller ehemaligen Lehnsherren von §Y[This.GetTitledFirstName]§!\n;;Quite todo soberano anterior de §Y[This.GetTitledFirstName]§!\n;Rimuovi tutti i precedenti signori di §Y[This.GetTitledFirstName]§!\n;;;;;;;;x;
DISTANCE_FROM_REALM_LESS_THAN;Distance from realm less than ;Distance du pays inférieure à  ;Entfernung zum Reich weniger als ;;Distancia del reino menos de;Distanza dal regno inferiore a ;;;;;;;;x;
DISTANCE_FROM_REALM_AT_LEAST;Distance from realm at least ;Distance du pays supérieure à  ;Entfernung zum Reich mindestens ;;Distancia del reino al menos;Distanza dal regno uguale o superiore a ;;;;;;;;x;
MAX_POPULATION_FORMULA;Maximum Population Formula;Formule de population maximale;Formel Maximalbevölkerung;;Fórmula de población máxima;Formula della Popolazione Massima;;;;;;;;x;
MAX_MANPOWER_FORMULA;Maximum Manpower Formula;Formule des effectifs maximaux;Formel Maximale Mannstärke;;Fórmula de la mano de obra máxima;Formula degli Effettivi Massimi;;;;;;;;x;
EMPTY_HOLDINGS;Empty Holdings;Propriétés vides;Freie Besitztümer;;Posesiones vacías;Feudi Vuoti;;;;;;;;x;
alert_decadence_instant;§YDecadent Relatives§!;§YParents décadents§!;§YDekadente Verwandte§!;;§YParientes decadentes§!;§YParenti Decadenti§!;;;;;;;;x;
alert_decadence_delayed;You have decadent relatives. You should ask them to straighten up or in other ways take care of them.;Vous avez des proches parents décadents. Vous devriez leur demander de se reprendre en main, ou bien trouver une autre façon de remédier au problème.;Ihr habt dekadente Verwandte. Ihr müsst dafür sorgen, dass sie sich bessern, oder eine andere Lösung finden.;;¿Tienes parientes decadentes. Debes pedir que se reformen u ocuparte de ellos de otros modos.;Hai dei parenti decadenti. Dovresti chiedere loro di redimersi o trovare altri modi per rimediare al problema.;;;;;;;;x;
HIGH_DECADENCE;Your dynasty is seen as hopelessly decadent. There is a risk of a massive revolt.;Votre dynastie est perçue comme une maison décadente. Une révolte massive est à craindre.;Eure Dynastie wird als hoffnungslos dekadent angesehen. Es besteht die Gefahr eines massiven Aufstandes.;;Tu dinastía es vista como decadente sin remedio. Hay riesgo de revuelta masiva. ;La tua Dinastia è considerata come irrimediabilmente decadente. Una rivolta di massa è possibile.;;;;;;;;x;
LOW_CLAN_SATISFACTION;The Clans in your realm are deeply dissatisfied with the current distribution of land. There is a risk of a Clan revolt.;Les clans dans votre pays sont très mécontents de la distribution actuelle des terres. Il y a un risque de révolte de clans.;Die Klans in Eurem Reich sind sehr unzufrieden mit der aktuellen Landverteilung. Es besteht die Gefahr eines Aufstands der Klans.;;Los clanes en tu reino están profundamente insatisfechos con la actual distribución de tierras. Existe el riesgo de una revuelta de los clanes.;I Clan nel regno sono profondamente insoddisfatti della attuale distribuzione delle terre. C'è il rischio di una rivolta dei Clan.;;;;;;;;x;
silk_road;Silk Road;Route de la soie;Seidenstraße;;Ruta de la seda;Via della Seta;;;;;;;;x;
IS_ON_TRADE_ROUTE;Province is located on a major trade route;La province est située sur une route commerciale majeure.;In der Provinz befindet sich eine Haupthandelsroute;;La provincia está localizada en una ruta comercial principal;La provincia si trova su una delle principali rotte commerciali;;;;;;;;x;
IS_PROVINCE_OWNER;Directly Owns Province;Possède directement cette province;Direkte Herrschaft über die Provinz;;Posee directamente la provincia;Possiede direttamente la provincia;;;;;;;;x;
MODIFIER_TRADE_ROUTE_VALUE;Trade Route Income;Revenu de la route commerciale;Handelsrouteneinkommen;;Ingresos de rutas comerciales;Reddito della Rotta Commerciale;;;;;;;;x;
