#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
LEDGER_SORT_DELAYED;§GClick to sort using this column§W;§GCliquez pour trier cette colonne§W;§GZum Sortieren nach dieser Spalte hier klicken§W;;§GClic para ordenar usando esta columna§W;§GClicca per ordinare secondo questa colonna§W;;;;;;;;x
EVTDESC3682;[From.GetTitledFirstName] confronted me about me telling people I had written the poem and I told [From.GetHerHim] I hadn't exactly told anyone I had written the poem. People had just assumed that because I had given the love poem to my sweetheart I had written it.;[From.Get_Le_TitledFirstName] m'a défié, disant que j'affirmais avoir écrit ce poème, et je lui ai répondu que je n'en avais jamais vraiment parlé. Les gens ont juste pensé que, comme j'avais donné ce poème à mon amour, je l'avais écrit.;[From.GetTitledFirstName] trat an mich heran und behauptete, ich habe den Glauben erwecken wollen, das Gedicht geschrieben zu haben, doch ich sagte [From.Getihmihr], dass ich nie davon gesprochen habe, der Verfasser des Gedichts zu sein. Dass ich der Verfasser des Gedichts sei, ist eine bloße Mutmaßung der Anderen, die aus der Tatsache, dass ich meinem Schatz ein romantisches Gedicht übergeben habe, die falschen Schlüsse zogen.;;[From.GetTitledFirstName] se enfrentó a mi por mentir a la gente diciendo que yo había escrito el poema, pero yo le dije [From.GetHerHim] que nunca había declarado ser autor del poema. Ellos dieron por sentado que si yo había entregado un poema a mi amor, este solo podía haber sido escrito por mi.;[From.GetTitledFirstName] mi ha affrontato accusandomi di vantarmi con la gente di essere stato io a scrivere la poesia ed io gli ho risposto che non avevo detto a nessuno di aver scritto quella poesia. La gente lo ha solo presunto perché ho regalato la poesia alla mia innamorata.;;;;;;;;x
EVTOPTA3682;I'm sorry, but I would do it again if I could!;Je suis désolé, mais si c'était à refaire, je le referais !;Es tut mir leid, aber ich denke, ich würde es wieder so machen!;;¡Lo siento mucho, pero volvería a hacerlo si pudiese!;Mi dispiace, ma lo rifarei ancora se potessi!;;;;;;;;x
EVTDESC3683;I landed face first in the mud that covered the cell floor and tried to get up before the door closed. 'I did not give you that poem so you could go around seducing people with the help of it!', [From.GetTitledFirstName] snarled.;Je suis tombé la tête la première dans la boue qui recouvrait le sol de ma cellule, et tentai de me lever avant que la porte ne se referme. « Je ne vous ai pas donné ce poème pour vous permettre de séduire tout le monde ! », gronda [From.Get_le_TitledFirstName].;"Ich fiel, die Nase voran, in den Modder, der den Boden des Verlieses bildete und versuchte auf die Beine zu kommen, bevor sich die Zellentür schließen konnte. ""Ich habe Euch das Gedicht nicht gegeben, damit Ihr Schindluder damit treiben könnt!"", zischte [From.GetTitledFirstName] voller Grimm.";;Caí de bruces sobre el lodo que inundaba el suelo de la celda e intenté incorporarme antes de que la puerta se cerrase. '¡No te he dado ese poema para que andes por ahí usándolo para seducir a la gente!', gruñó [From.GetTitledFirstName].;Sono atterrato di faccia tra il fango che ricopriva il pavimento della cella ed ho provato a rialzarmi prima che la porta si richiudesse. 'Non ti ho dato quella poesia perché tu potessi andare in giro a sedurre persone con il suo aiuto!', mi ha urlato [From.GetTitledFirstName].;;;;;;;;x
EVTOPTA3683;Is this about your daughter? I'm sorry!;C'est au sujet de votre fille ? Je suis désolé !;Ist es wegen Eurer Tochter? Ich bin untröstlich!;;¿Es por vuestra hija? ¡Cuánto lo siento!;Era una poesia su tua figlia? Mi dispiace così tanto!;;;;;;;;x
EVTOPTB3683;I did not seduce your wife, she threw herself at me!;Je n'a pas séduit votre femme, c'est elle qui s'est jetée dans mes bras !;Ich habe Euer Weib nicht verführt! Sie hat sich mir angeboten!;;No seduje a vuestra esposa, ¡ella se arrojó a mis brazos!;Non ho sedotto tua moglie, è stata lei a gettarsi tra le mie braccia!;;;;;;;;x
EVTDESC3685;No matter how hard I try, I cannot think of anything that rhymes with orange! I must have lost my muse, my inspiration is absolutely gone. Oh woe is me, what shall I do?;J'ai beau chercher, je ne trouve rien qui rime avec orange ! J'ai dû perdre ma muse, mon inspiration ayant disparu. Oh, malheur, que faire ?;Beim besten Willen – ich kann einfach kein Wort finden, das sich auf ‚Orange‘ reimt! Die Muse hat sich von mir abgewendet, ich fühle keinerlei Inspiration. Oh weh! Was soll nur mit mir werden?;;¡Por más que lo intento no logro pensar en nada que rime con naranja! Me parece que he perdido a mi musa, se me ha agotado la inspiración. ¡Ay de mí! ¿Qué voy a hacer?;Non importa quanto mi sforzi, non riesco a pensare a niente che faccia rima con arancia! Devo aver perso la mia musa, la mia ispirazione se n'è andata. Oh che disgrazia, cosa posso fare?;;;;;;;;x
EVTOPTA3685;I will find a new muse!;Je vais trouver une nouvelle muse !;Ich werde eine neue Muse finden!;;¡Me buscaré una nueva musa!;Troverò una nuova musa!;;;;;;;;x
EVTOPTB3685;My inspiration is gone, possibly forever!;Mon inspiration est partie, peut-être pour toujours !;Meine Inspiration ist verschwunden, wahrscheinlich für immer!;;Se ha esfumado mi inspiración, ¡tal vez para siempre!;La mia ispirazione se n'è andata, probabilmente per sempre!;;;;;;;;x
EVTOPTC3685;I... just... have to work harder!;Je... vais devoir... travailler plus dur !;Ich muss diesen toten Punkt eben überwinden! (Irgendwie ...);;Solo... tengo... ¡que esforzarme más!;Io... devo solo... impegnarmi di più!;;;;;;;;x
EVTDESC3686;A muse is something more than just inspiration, you must learn to love and cherish your muse or else [Root.GetSheHeOpp] will leave you and take the inspiration with [Root.GetHerHimOpp]. I found my muse when I set my eyes upon...;Une muse est plus qu'une simple inspiration. Vous devez aimer et chérir votre muse, ou bien [Root.GetIlElleOpp] vous quittera, ainsi que son inspiration. J'ai trouvé ma muse en posant mes yeux sur...;Eine Muse ist mehr als bloß eine Inspirationsquelle, die man nur anzapfen müsste. Erhält [Root.GetSheHeOpp] zu wenig Zuwendung, kommt Euch [Root.GetHerHisOpp]e Inspiration nicht mehr zugute. Ich fand meine Muse unter ...;;Una musa no es solo inspiración, tienes que aprender a amar y apreciar a tu musa o de lo contrario [Root.GetSheHeOpp] te abandonará y se llevará la inspiración consigo. ¡Yo encontré a mi musa cuando posé los ojos sobre...;Una musa è qualcosa di più di una semplice ispirazione, devi imparare ad amare ed accudire la tua musa oppure [Root.GetHerHimOpp] ti abbandonerà portandoti via l'ispirazione. Ho trovato la mia musa quando posai gli occhi su...;;;;;;;;x
EVTOPTA3686;...a courtier!;... quelqu'un à la Cour !;... den Mitgliedern des Hofes!;;...una cortesana!;...una cortigiana!;;;;;;;;x
EVTTOOLTIP3687;is approached by [Root.GetTitledFirstName] and asked to become [Root.GetHerHis] muse;est approché par [Root.Get_le_TitledFirstName] qui lui demande de devenir sa muse;wird von [Root.GetTitledFirstName] aufgesucht und darum gebeten, [Root.GetHerHis]e Muse zu werden;;es abordada por [Root.GetTitledFirstName] para pedirle que sea su musa;è stata avvicinata da [Root.GetTitledFirstName] che le ha chiesto di diventare la [Root.GetHerHis] musa;;;;;;;;x
EVTOPTB3686;...my [Root.Spouse.GetFirstName]!;...m[Root.Spouse.GetOnA] [Root.Spouse.GetFirstName]!;... liebe[Root.Spouse.GetrMale] [Root.Spouse.GetFirstName]!;;...mi [Root.Spouse.GetFirstName]!;...mia [Root.Spouse.GetFirstName];;;;;;;;x
EVTTOOLTIP64025;have fallen in love with [This.Spouse.GetFirstName];aime désormais [This.Spouse.GetFirstName];verliebt in [This.Spouse.GetFirstName];;se han enamorado de [This.Spouse.GetFirstName];hanno perso la testa per [This.Spouse.GetFirstName];;;;;;;;x
EVTOPTC3686;No... I cannot live with [Root.GetHerHimOpp] as my muse...;Non... Je ne peux pas vivre avec [Root.GetLuiElleOpp] comme muse...;Nein ... mit [Root.GetihmihrOpp] als Muse kann ich nicht leben ...;;No... no puedo vivir con [Root.GetHerHimOpp] como mi musa...;No... non posso vivere con [Root.GetHerHimOpp] come mia musa...;;;;;;;;x
EVTDESC3687;Your eyes are... are like the sea a rainy day!' [From.GetTitledFirstName] told me and scribbled furiously with [From.GetHerHis] quill on the already ink stained paper.\n'You are my inspiration, my muse. I will cherish our love forever!' [From.GetTitledFirstName] added after finishing 'the greatest poem ever! For now, at least'.;Vos yeux sont... sont comme la mer un jour de pluie ! », me dit [From.Get_le_TitledFirstName] tout en griffonnant nerveusement de sa plume sur le papier déjà taché d'encre.\nVous êtes mon inspiration, ma muse, et je chérirai votre amour pour l'éternité ! », ajouta [From.Get_le_TitledFirstName] après avoir achevé « le plus grand poème de tout le temps, pour le moment du moins ».;"Deine Augen erinnern an ... die See in den stürmischen Tagen des Herbstes!, so sagte [From.GetTitledFirstName] und kritzelte weiterhin aufgewühlt mit [From.GetHerHis]er Feder auf das tintenbefleckte Papier.\n""Ihr seid meine Inspiration, meine Muse. Ich werde die Liebe zu Euch ewig ehren!"", so fügte [From.GetTitledFirstName] nach Fertigstellung des ""großartigsten Gedichts aller Zeiten"" hinzu – vorerst jedenfalls!";;Tus ojos son... ¡son como el mar en un día de lluvia!' me dijo [From.GetTitledFirstName] mientras escribía frenéticamente con su pluma de sobre el papel ya manchado de tinta.\n'Eres mi inspiración, mi musa. ¡Siempre recordaré con cariño tu amor!' agregó [From.GetTitledFirstName] tras acabar de componer '¡el mejor poema jamás escrito! Al menos hasta ahora'.;I tuoi occhi sono...sono come il mare in un giorno di pioggia!' mi ha detto [From.GetTitledFirstName] mentre scarabocchiava furiosamente con la [From.GetHerHis] penna su un foglio già macchiato.\n'Tu sei la mia ispirazione, mia musa. Coltiverò il nostro amore per sempre!' ha aggiunto [From.GetTitledFirstName] dopo aver terminato 'la più grande poesia di tutti i tempi! Per adesso, almeno.';;;;;;;;x
EVTOPTA3687;Well thank you!;Merci beaucoup !;Na dann, recht herzlichen Dank!;;¡Pues gracias!;Molte grazie!;;;;;;;;x
EVTOPTB3687;You disgust me!;Vous me dégoûtez !;Ihr löst nichts als Abscheu in mir aus!;;¡Me disgustas!;Mi disgusti!;;;;;;;;x
EVTDESC3688;My new muse [From.GetTitledFirstName] almost makes my quills burn with all the poems that want to be released unto paper!;Ma nouvelle muse, [From.Get_le_TitledFirstName], enflamme presque ma plume par tous les poèmes qui se déversent sur le papier !;Meine neue Muse [From.GetTitledFirstName] lässt meine Feder schier brennen im Strom der Ideen, die sich aus ihr den Weg aufs Papier bahnen möchten!;;¡Mi nueva musa [From.GetTitledFirstName] casi hace que mis plumas ardan en llamas con todos los poemas que esperan a ser vertidos sobre papel!;La mia nuova musa [From.GetTitledFirstName] quasi mi fa bruciare le penne con tutte le poesie che devono essere scritte!;;;;;;;;x
EVTOPTA3688;Keep my inspiration flowing and I'll love you forever!;Alimente mon inspiration, et je t'aimerai toujours !;Schenkt mir weiterhin reiche Inspiration und ich werde Euch ewig lieben!;;¡Haz que mi inspiración dure y te amaré por siempre!;Alimenta la fiamma della mia ispirazione, e ti amerò per sempre!;;;;;;;;x
EVTDESC3689;No matter how many poems I wrote for [From.GetTitledFirstName] [From.GetSheHe] just scowled at me and claims I 'disgust [From.GetHerHim]'. I feel my inspiration run short for every rejection and I have to admit to myself: [From.GetTitledFirstName] is not the muse I am looking for.;Peu importe le nombre de poèmes que j'écris pour [From.Get_le_TitledFirstName], [From.GetIlElle] me regarde en fronçant les sourcils et en disant que je[From.GetLeLa] dégoûte. Je sens que ces rebuffades tarissent mon inspiration, et je dois bien l'admettre : [From.Get_le_TitledFirstName] n'est pas la muse que je cherche.;"Egal, wie viele Gedichte ich [From.GetTitledFirstName] auch schreibe, [From.GetSheHe] grollt mir und behauptet, dass ich ""nichts als Abscheu"" in [From.GetHerHis]em Herzen hervorrufe. Bei jeder Absage fühle ich, wie meine Inspiration weniger wird, und ich muss mir allmählich eingestehen, dass [From.GetTitledFirstName] nicht die Muse ist, die ich suche.";;Por más poemas que escribiera para [From.GetTitledFirstName], [From.GetSheHe] no hacía más que fruncir el entrecejo y declarar que le 'disgusto'. Con cada rechazo mi inspiración se va agotando y tengo que confesarme a mí mismo: [From.GetTitledFirstName] no es la musa que busco.;Non importa quante poesie abbia scritto per [From.GetTitledFirstName] From.GetSheHe] mi guarda in malo modo ed afferma che io 'la disprezzo'. Sento la mia ispirazione andarsene ad ogni rifiuto e devo ammettere a me stesso che: [From.GetTitledFirstName] non è la musa che sto cercando.;;;;;;;;x
EVTOPTA3689;I'll have to find inspiration from somewhere else;Je dois trouver l'inspiration ailleurs.;Ich muss meine Inspiration woanders bekommen.;;Tendré que buscar la inspiración en otra parte;Dovrò trovare l'ispirazione altrove.;;;;;;;;x
EVTDESC3690;I had just mounted my horse and was reaching for my bird when [Root.Spouse.GetTitledFirstName] asked me to bring one of our children with me on the hunt.;Je venais d'enfourcher mon cheval et je tendais la main vers mon oiseau, lorsque [Root.Spouse.Get_le_TitledFirstName] me demanda d'amener un de nos enfants à la chasse.;Ich war gerade aufgesessen, als [Root.Spouse.GetTitledFirstName] darum bat, doch eines unserer Kinder mit auf die Jagd zu nehmen.;;Ya estaba montado sobre mi caballo y acababa de tender el brazo para recoger mi ave de caza cuando [Root.Spouse.GetTitledFirstName] me pidió que me llevase a uno de nuestro hijos conmigo a la partida de caza.;Ero appena montato sul mio cavallo e stavo tendendo il braccio per prendere il mio falcone quando [Root.Spouse.GetTitledFirstName] mi ha chiesto di portare uno dei nostri figli a caccia con me.;;;;;;;;x
EVTOPTA3690;Yes, yes. Just hurry up, I'm eager to hunt!;Oui, oui, dépêche-toi, j'ai envie d'aller chasser !;Ja, ja. So beeilt Euch doch, ich möchte so schnell wie möglich zur Jagd!;;Bien, de acuerdo. ¡Pero daos prisa porque me muero por salir a cazar!;Certo, certo. Ma ora sbrighiamoci, sono desideroso di cacciare!;;;;;;;;x
EVTTOOLTIP3691;goes hunting with [Root.GetTitledFirstName];part à la chasse avec [Root.Get_le_TitledFirstName];macht mit [Root.GetTitledFirstName] einen Ausritt zur Jagd;;sale de caza con [Root.GetTitledFirstName];va a caccia con [Root.GetTitledFirstName];;;;;;;;x
EVTOPTB3690;Do I really have to?;Le faut-il vraiment ?;Gibt es keine andere Möglichkeit?;;¿De verdad tengo que hacerlo?;Devo farlo davvero?;;;;;;;;x
EVTOPTC3690;I don't want to, and you can't make me!;Je ne le veux pas, et vous ne pourrez m'y obliger !;Ich möchte nicht und dagegen könnt Ihr nichts tun!;;¡No quiero y no puedes obligarme!;Non voglio, e non puoi obbligarmi!;;;;;;;;x
EVTOPTD3690;Why don't you both join me?;Pourquoi ne viendriez-vous pas tous les deux avec moi ?;Warum kommt Ihr nicht beide mit?;;¿Por qué no os venís los dos conmigo?;perché non vi unite entrambi a me?;;;;;;;;x
EVTTOOLTIP3697;A family day with falconing;Chasse au faucon en famille;Ein Familienausflug mit Falkenbegleitung;;Un día de cetrería en familia;Un giorno di falconeria in famiglia;;;;;;;;x
