#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
AIREASON_CAN_PAY_OWN_RANSOM;§Y[GetTitledFirstName]§! can afford [GetHerHis] own ransom;§Y[GetTitledFirstName]§! peut payer sa propre rançon;§Y[GetTitledFirstName]§! Kann [GetHerHis] Lösegeld selbst zahlen;;§Y[GetTitledFirstName]§! puede permitirse su propio rescate;§Y[GetTitledFirstName]§! può permettersi il proprio riscatto;;;;;;;;x
EVTDESC_SoA_605;As always, my liege, your wisdom far exceeds my own. If you think it best, I will abandon the Mu'tazila teachings and instead embrace the doctrines of Ash'ari.\n\nSigned,\n[From.GetTitledFirstName];Comme toujours, M[Root.GetOnA][Root.GetLordLady], votre sagesse dépasse de loin la mienne. Si vous estimez que c'est mieux ainsi, j'abandonnerai les enseignements mutazilites en faveur des doctrines asharites.\n\nQu'Allah vous protège,\n[From.GetTitledFirstName];Wie schon so oft, mein Lehnsherr, übersteigt Eure Weisheit die meine um einiges. Wenn Ihr es für das Beste haltet, so will ich der Mu'tazila abschwören und mich in Zukunft zur Aschariya bekennen.\n\nGezeichnet,\n[From.GetTitledFirstName];;Como siempre, mi señor, vuestra sabiduría es sumamente superior a la mía. Si consideráis que es lo mejor, abandonaré las enseñanza de Mu'tazili y abrazaré las doctrinas de Ash'ari.\n\nFirmado:\n[From.GetTitledFirstName];Come sempre, mio signore, la tua saggezza supera di gran lunga la mia. Se credi che sia la cosa migliore da fare, io abbandonerò gli insegnamenti di Mu'tazila e abbraccerò la dottrina di Ash'ari.\n\nFirmato,\n[From.GetTitledFirstName];;;;;;;;x
EVTOPTA_SoA_605;A wise choice.;Un choix judicieux.;Eine weise Entscheidung.;;Una elección sabia.;Una scelta saggia.;;;;;;;;x
EVTTOOLTIP_SoA_606;You send word that you refuse to adopt the Ash'ari school.;Vous faites savoir que vous refusez de suivre les principes asharites.;Ihr lasst mitteilen, dass Ihr einen Wechsel zur Aschariya-Schule ablehnt.;;Enviáis aviso de que os negáis a adoptar la escuela Ash'ari.;Fai sapere che ti rifiuti di adottare i principi di Ash'ari.;;;;;;;;x
EVTDESC_SoA_606;You may be my liege in the mortal world, but do not presume to dictate how I lead my spiritual life. That is between me, Allah and the Prophet (peace be upon them). I have no intention of adopting the heretical ways of the Ash'ari school.\n\nSigned,\n[From.GetTitledFirstName];Vous êtes peut-être m[Root.GetOnA] [Root.GetLordLady] lige dans le monde terrestre, mais ne pensez pas pouvoir me dicter la manière dont je mène ma vie spirituelle. C'est un sujet qui ne concerne que moi, Allah et le Prophète (que la paix soit avec lui). Je n'ai aucunement l'intention d'adopter l'hérésie de l'école asharite.\n\nSigné,\n[From.GetTitledFirstName];In der weltlichen Sphäre seid Ihr mein Herr, doch in Glaubensfragen habt Ihr nicht das Recht, über mich zu gebieten. Dort gibt es nur mich, Allah und das Wort des Propheten. Ich habe nicht vor, mich der ketzerischen Aschariya-Lehre anzuschließen.\n\nGezeichnet,\n[From.GetTitledFirstName];;Puede que seáis mi señor en el mundo mortal, pero no supongáis que podéis dictar mi vida espiritual. Es algo entre Alá, el Profeta (en paz descanse) y yo. No estoy dispuesto a adoptar los caminos heréticos de la escuela Ash'ari .\n\nFirmado:\n[From.GetTitledFirstName];Forse tu sarai il mio sovrano nel mondo terreno, ma non credere di potermi imporre come condurre la mia vita spirituale. Questa è una cosa tra me, Allah e il Profeta (che la pace sia con loro). Non ho alcuna intenzione di adottare le eresie della scuola di Ash'ari.\n\nFirmato,\n[From.GetTitledFirstName];;;;;;;;x
EVTOPTA_SoA_606;That impudent...!;Quelle impudence...;Unverschämtheit...!;;¡Qué imprudente!;Che impudente!;;;;;;;;x
EVTDESC_SoA_611;[From.GetTitledFirstName] is a follower of the Ash'ari school of theology, which stands in direct opposition to the Mu'tazila school which you have pledged yourself to. Perhaps you should have a word with [From.GetHerHim].;[From.Get_Le_TitledFirstName] suit les enseignements de l'école théologique asharite, qui s'oppose directement à l'école mutazilite dont vous faites partie. Peut-être devriez-vous en discuter avec [From.GetLuiElle] ?;[From.GetTitledFirstName] ist ein Verfechter der Aschariya-Schule, die in direkter Opposition zur Mu'tazila, deren Anhänger Ihr selbst seid, steht. Vielleicht solltet Ihr einmal mit [From.GetTitledFirstName] sprechen.;;[From.GetTitledFirstName] es un discípulo de la escuela teológica Ash'ari, que se opone de forma directa a la escuela Mu'tazili, a la que os habéis encomendado. Quizá debierais tener unas palabras con [From.GetHerHim].;[From.GetTitledFirstName] è un seguace della scuola di teologia di Ash'ari, che si trova in diretto contrasto con la scuola di Mu'tazila di cui fai parte. Forse dovresti scambiare due parole con [From.GetHerHim].;;;;;;;;x
EVTOPTA_SoA_611;Yes, I will enlighten [From.GetHerHim].;Oui, je pourrais l'éclairer.;Ja, ich werde [From.GetHerHim] auf den rechten Weg weisen.;;Sí, [From.GetHerHim] iluminaré.;Sì, illuminerò [From.GetHerHim].;;;;;;;;x
EVTOPTB_SoA_611;No, it is not my concern.;Ce n'est pas mon problème.;Nein, es betrifft mich nicht.;;No, no es problema mío.;No, non è un mio problema.;;;;;;;;x
EVTTOOLTIP_SoA_612;You ask your vassal to switch theological school.;Vous demandez à votre vassal de changer d'école théologique.;Ihr bittet Euren Vasallen darum, die theologische Schule zu wechseln.;;Pedís a vuestro vasallo que cambie de escuela teológica.;Chiedi al tuo Vassallo di cambiare scuola teologica.;;;;;;;;x
EVTDESC_SoA_612;It has come to my attention that you're a follower of the misguided Ash'ari school. Their tenets and philosophies are an affront to Allah and the teachings of the Prophet (peace be upon him). I urge you instead to embrace the Mu'tazila doctrine.\n\nSigned,\n[From.GetTitledFirstName];Il a été porté à mon attention que vous faites partie de l'école hérétique des asharites. Leurs postulats et leurs philosophies sont un affront à Allah et aux enseignements du Prophète (que la paix soit avec lui). Je vous enjoins donc à rejoindre la doctrine mutazilite.\n\nQue le Prophète vous guide,\n[From.GetTitledFirstName];Wie mir zugetragen wurde, seid Ihr ein Anhänger der ketzerischen Denkschule der Aschariya. Ihre Lehre und Philosophie sind eine Beleidigung gegenüber Allah und den Lehren des Propheten. Ich muss Euch eindringlichst bitten, in Zukunft der Lehre der Mu'tazila zu folgen.\n\nGezeichnet,\n[From.GetTitledFirstName];;Me he enterado de que sois discípulo de la insensata escuela Ash'ari. Sus principios y filosofías son una ofensa para Alá y las enseñanzas del Profeta (en paz descanse). Os exijo que abracéis la doctrina Mu'tazili.\n\nFirmado:\n[From.GetTitledFirstName];Ho saputo che sei un seguace della scuola eretica di Ash'ari. I loro principi e le loro filosofie sono un affronto ad Allah e agli insegnamenti del Profeta (che la Pace sia con lui). Ti esorto invece di abbracciare la dottrina di Mu'tazila.\n\nFirmato,\n[From.GetTitledFirstName];;;;;;;;x
EVTOPTA_SoA_612;Yes, perhaps it would be best...;Oui, cela vaut peut-être mieux...;Ja, das wäre vielleicht am besten...;;Sí, puede que sea lo mejor…;Sì, forse sarebbe meglio ...;;;;;;;;x
EVTOPTB_SoA_612;Never!;Jamais !;Niemals!;;¡Nunca!;Mai!;;;;;;;;x
EVTTOOLTIP_SoA_613;You send word that you agree to adopt the Mu'tazila school.;Vous faites savoir que vous acceptez de suivre les principes mutazilites.;Ihr lasst verlauten, dass Ihr einem Wechsel zur Mu'tazila-Schule zustimmt.;;Enviáis aviso de que aceptáis adoptar la escuela Mu'tazili.;Fai sapere che hai deciso di adottare i principi di Mu'tazila.;;;;;;;;x
EVTDESC_SoA_613;As always, my liege, your wisdom far exceeds my own. If you think it best, I will abandon the Ash'ari teachings and instead embrace the doctrines of Mu'tazila.\n\nSigned,\n[From.GetTitledFirstName];Comme toujours, M[Root.GetOnA][Root.GetLordLady], votre sagesse dépasse de loin la mienne. Si vous estimez que c'est mieux ainsi, j'abandonnerai les enseignements asharites en faveur des doctrines mutazilites.\n\nQu'Allah vous protège,\n[From.GetTitledFirstName];Wie schon so oft, mein Lehnsherr, übersteigt Eure Weisheit die meine um einiges. Wenn Ihr es für das Beste haltet, so will ich der Aschariya abschwören und mich in Zukunft zur Mu'tazila-Schule bekennen.\n\nGezeichnet,\n[From.GetTitledFirstName];;Como siempre, mi señor, vuestra sabiduría es sumamente superior a la mía. Si consideráis que es lo mejor, abandonaré las enseñanza de Ash'ari y abrazaré las doctrinas de Mu'tazili.\n\nFirmado:\n[From.GetTitledFirstName];Come sempre, mio signore, la tua saggezza supera di gran lunga la mia. Se credi che sia la cosa migliore da fare, io abbandonerò gli insegnamenti di Ash'ari e abbraccerò la dottrina di Mu'tazila.\n\nFirmato,\n[From.GetTitledFirstName];;;;;;;;x
EVTOPTA_SoA_613;A wise choice.;Un choix judicieux.;Eine weise Entscheidung.;;Una elección sabia.;Una scelta saggia.;;;;;;;;x
EVTTOOLTIP_SoA_614;You send word that you refuse to adopt the Mu'tazila school.;Vous faites savoir que vous refusez de suivre les principes mutazilites.;Ihr lasst mitteilen, dass Ihr einen Wechsel zur Mu'tazila-Schule ablehnt.;;Enviáis aviso de que os negáis a adoptar la escuela Mu'tazili.;Fai sapere che ti rifiuti di adottare i principi di Mu'tazila.;;;;;;;;x
EVTDESC_SoA_614;You may be my liege in the mortal world, but do not presume to dictate how I lead my spiritual life. That is between me, Allah and the Prophet (peace be upon them). I have no intention of adopting the heretical ways of the Mu'tazila school.\n\nSigned,\n[From.GetTitledFirstName];Vous êtes peut-être m[Root.GetOnA] [Root.GetLordLady] lige dans le monde terrestre, mais ne pensez pas pouvoir me dicter la manière dont je mène ma vie spirituelle. C'est un sujet qui ne concerne que moi, Allah et le Prophète (que la paix soit avec lui). Je n'ai aucunement l'intention d'adopter l'hérésie de l'école mutazilite.\n\nSigné,\n\n[From.GetTitledFirstName];In der weltlichen Sphäre seid Ihr mein Herr, doch in Glaubensfragen habt Ihr nicht das Recht, über mich zu gebieten. Dort gibt es nur mich, Allah und das Wort des Propheten. Ich habe nicht vor, mich der ketzerischen Mu'tazila-Lehre anzuschließen.\n\nGezeichnet,\n[From.GetTitledFirstName];;Puede que seáis mi señor en el mundo mortal, pero no supongáis que podéis dictar mi vida espiritual. Es algo entre Alá, el Profeta (en paz descanse) y yo. No estoy dispuesto a adoptar los caminos heréticos de la escuela Mu'tazili.\n\nFirmado:\n[From.GetTitledFirstName];Forse tu sarai il mio sovrano nel mondo terreno, ma non credere di potermi imporre come condurre la mia vita spirituale. Questa è una cosa tra me, Allah e il Profeta (che la pace sia con loro). Non ho alcuna intenzione di adottare le eresie della scuola di Mu'tazila.\n\nFirmato,\n[From.GetTitledFirstName];;;;;;;;x
EVTOPTA_SoA_614;That impudent...!;Quelle impudence !;Unverschämtheit...!;;¡Qué imprudente!;Che impudente!;;;;;;;;x
EVTDESC_SoA_620;Given your cynical nature, you have begun to question some of the basic tenets of the Ash'ari school of theology as of late. The more you look at the teachings of the opposing Mu'tazila school, the more they seem to make sense...;Votre nature cynique vous pousse ces derniers temps à remettre en question certains principes essentiels de l'école théologique asharite. Plus vous étudiez les enseignements de l'école mutazilite, plus ils vous semblent cohérents...;Euer angeborener Zynismus ließ Euch so manche Schwachstelle in den Lehren der Aschariya entdecken. Je mehr Ihr über die konkurrierende Mu'tazila erfahrt, desto einleuchtender erscheinen Euch deren Lehren...;;Dada vuestra naturaleza cínica, habéis empezado a cuestionar algunos principios básicos de la escuela teológica Ash'ari. Cuando más conocéis las enseñanzas de la escuela contraria Mu'tazili, más sentido adquieren.;Data la tua natura cinica, ultimamente hai cominciato a mettere in discussione alcuni dei principi fondamentali della scuola teologica di Ash'ari. Quanto più studi gli insegnamenti della scuola di Mu'tazila, tanto più essi ti sembrano avere un senso ...;;;;;;;;x
EVTOPTA_SoA_620;Perhaps I have been walking the wrong path...;J'ai peut-être choisi la mauvaise voie...;Vielleicht wandelte ich bislang auf Irrwegen...;;Quizá haya tomado el camino equivocado…;Forse ho percorso la strada sbagliata ...;;;;;;;;x
EVTOPTB_SoA_620;No! I must purge my mind of such heretical thoughts.;Non, je dois chasser ces pensées hérétiques !;Niemals! Ich darf diese ketzerischen Gedanken nicht zulassen!;;¡No! ¡He de borrar tales pensamientos heréticos de mi mente!;No! Devo liberare la mia mente da questi pensieri eretici.;;;;;;;;x
EVTDESC_SoA_621;Given your zealous nature, you have begun to question some of the basic tenets of the Mu'tazila school of theology as of late. The more you look at the teachings of the opposing Ash'ari school, the more they seem to make sense...;Votre nature zélée vous pousse ces derniers temps à remettre en question certains principes essentiels de l'école théologique mutazilite. Plus vous étudiez les enseignements de l'école asharite, plus ils vous semblent cohérents...;Euer angeborener Zynismus ließ Euch so manche Schwachstelle in den Lehren der Mu'tazila entdecken. Je mehr Ihr über die konkurrierende Aschariya erfahrt, desto einleuchtender erscheinen Euch deren Lehren...;;Dada vuestra naturaleza entusiasta, habéis empezado a cuestionar algunos principios básicos de la escuela teológica Mu'tazili. Cuando más conocéis las enseñanzas de la escuela contraria Ash'ari, más sentido adquieren.;Data la tua natura fervente, ultimamente hai cominciato a mettere in discussione alcuni dei principi fondamentali della scuola teologica di Mu'tazila. Quanto più studi gli insegnamenti della scuola di Ash'ari, tanto più essi ti sembrano avere un senso ...;;;;;;;;x
EVTOPTB_SoA_621;No! I must purge my mind of such misguided notions.;Non, je dois chasser de mon esprit ces notions hérétiques !.;Niemals! Ich darf mich diesen ketzerischen Vorstellungen nicht hingeben!;;¡No! ¡He de borrar tales pensamientos insensatos de mi mente!;No! Devo liberare la mia mente da questi pensieri eretici.;;;;;;;;x
EVTDESC_TOG_1191;Rebels killed §Y[From.GetTitledName]§! after taking §Y[FromFrom.GetName]§! in §Y[FromFrom.County.GetName]§!.;Des rebelles ont tué [From.Get_le_TitledNameJ] après la prise de §Y[FromFrom.GetName]§! en §Y[FromFrom.County.GetName]§!.;Rebellen töteten §Y[From.GetTitledName]§! nach der Eroberung von §Y[FromFrom.GetName]§! in §Y[FromFrom.County.GetName]§!.;;Los rebeldes han asesinado a §Y[From.GetTitledName]§! después de llevarse a §Y[FromFrom.GetName]§! a §Y[FromFrom.County.GetName]§!.;Dei ribelli hanno ucciso §Y[From.GetTitledName]§! dopo aver preso §Y[FromFrom.GetName]§! in §Y[FromFrom.County.GetName]§!.;;;;;;;;x
ACHIEVEMENT_GAINED_SETUP;Achievement gained!;Succès réalisé !;Errungenschaft erhalten!;;¡Logro conseguido!;Obiettivo raggiunto!;;;;;;;;x
ACHIEVEMENT_GAINED_LOG;You unlocked $ACHIEVEMENT$!;Vous avez réalisé le succès '$ACHIEVEMENT$!';Ihr habt $ACHIEVEMENT$! freigeschaltet.;;¡Habéis desbloqueado $ACHIEVEMENT$!;Hai sbloccato $ACHIEVEMENT$!;;;;;;;;x
EVTDESC_SoA_5200;As you are leading your troops on campaign, one day a sergeant from your army rides up and asks to speak to you. He presents you with a small box containing a holy relic, and explains that it was found by a foraging party in the ashes of a nearby church.;Alors que vous dirigez vos troupes en campagne, un de vos sergent se présente à vous et demande à vous parler. Il tient avec lui une petite cassette censée renfermer une relique sacrée et explique qu'elle a été trouvée par des soldats dans une église en cendres non loin de là alors qu'ils chassaient.;Eines Tages, als Ihr Eure Truppen auf dem Feldzug anführt, schließt ein Offizier zu Euch auf, um mit Euch zu sprechen. Er zeigt Euch ein kleines Kästchen, in dem sich eine heilige Reliquie befindet, und erklärt Euch, dass dies von einem Trupp bei der Suche nach Verpflegung in den Ruinen einer abgebrannten Kirche gefunden worden war.;;Al conducir vuestras tropas en campaña, un día un sargento de vuestro ejército se acerca para hablaros. Os presenta una pequeña caja con una reliquia santa y os explica que unos recolectores la hallaron entre las cenizas de una iglesia cercana.;Un giorno, mentre stai conducendo le tue truppe in campagna, un sergente della tua armata si presenta da te e chiede di parlarti. Ti consegna una piccola scatola contenente una reliquia sacra, e ti spiega che è stata trovata da un gruppo di soldati tra le ceneri di una chiesa vicina.;;;;;;;;x
